survey_start_date,survey_end_date,chain_id,business_id,score,category,date,country_id,order_id,comment
00:00.0,00:00.0,62,5458,10,Promoter,50:42.0,13,13320,gg
00:00.0,00:00.0,62,4012,10,Promoter,26:31.0,13,13651,excellent service & promo
00:00.0,00:00.0,62,4054,6,Detractor,39:04.0,13,13606,nA
00:00.0,00:00.0,62,5622,8,Passive,47:19.0,13,13613,easy
00:00.0,00:00.0,66,2627,10,Promoter,54:39.0,13,9389,easy
00:00.0,00:00.0,62,3771,7,Passive,38:46.0,13,14185,na
00:00.0,00:00.0,62,5314,8,Passive,17:55.0,13,14593,??
00:00.0,00:00.0,62,5312,6,Detractor,08:48.0,13,14124,ttt
00:00.0,00:00.0,62,4428,1,Detractor,16:14.0,13,14507,no commend
00:00.0,00:00.0,62,5622,9,Promoter,59:38.0,13,15331,nice
00:00.0,00:00.0,62,5937,7,Passive,54:53.0,13,16746,polite and responsible salesman 
00:00.0,00:00.0,62,5314,9,Promoter,32:34.0,13,17046,??
00:00.0,00:00.0,62,3870,10,Promoter,13:39.0,13,17346,????
00:00.0,00:00.0,62,3662,6,Detractor,14:34.0,13,3287,ok
00:00.0,00:00.0,62,3738,10,Promoter,52:43.0,13,3326,easy to use
00:00.0,00:00.0,62,5314,10,Promoter,49:51.0,13,6427,service
00:00.0,00:00.0,62,3916,8,Passive,19:10.0,13,6720,nil
00:00.0,00:00.0,62,3771,6,Detractor,19:12.0,13,7206,na
00:00.0,00:00.0,62,5678,10,Promoter,41:08.0,13,8424,Easy to use
00:00.0,00:00.0,62,5314,9,Promoter,51:27.0,13,9010,??
00:00.0,00:00.0,62,5063,10,Promoter,23:16.0,13,9253,Fast 
00:00.0,00:00.0,62,5312,10,Promoter,15:22.0,13,10314,aaa
00:00.0,00:00.0,62,3766,10,Promoter,14:04.0,13,11593,nice esay n cheap
00:00.0,00:00.0,62,5755,10,Promoter,34:13.0,13,12118,na
00:00.0,00:00.0,62,5677,10,Promoter,52:21.0,13,13279,ABC
00:00.0,00:00.0,62,4016,10,Promoter,50:22.0,13,13690,Good
00:00.0,00:00.0,62,5312,10,Promoter,41:00.0,13,13697,ttt
00:00.0,00:00.0,62,3806,5,Detractor,34:59.0,13,14508,Cannot pay online.
00:00.0,00:00.0,62,3683,8,Passive,16:30.0,13,14590,prize good
00:00.0,00:00.0,62,5312,10,Promoter,11:41.0,13,14976,ooo
00:00.0,00:00.0,44,17054,6,Detractor,31:20.0,10,122484,ggg
00:00.0,00:00.0,44,15777,7,Passive,07:42.0,10,126614,gg
00:00.0,00:00.0,44,16930,9,Promoter,14:53.0,10,125229,.
00:00.0,00:00.0,44,17033,9,Promoter,44:32.0,10,110577,.
00:00.0,00:00.0,44,20073,10,Promoter,53:51.0,10,122501,.
00:00.0,00:00.0,44,15501,9,Promoter,39:17.0,10,110909,.
00:00.0,00:00.0,44,15486,10,Promoter,12:28.0,10,137683,Na
00:00.0,00:00.0,44,16548,10,Promoter,39:20.0,10,123084,????
00:00.0,00:00.0,44,16567,10,Promoter,06:32.0,10,110928,. 
00:00.0,00:00.0,44,17233,6,Detractor,07:22.0,10,136640,points 
00:00.0,00:00.0,44,17056,7,Passive,58:41.0,10,138124,products and pricing 
00:00.0,00:00.0,44,20073,10,Promoter,22:52.0,10,136672,.
00:00.0,00:00.0,44,15486,10,Promoter,46:40.0,10,126606,NA
00:00.0,00:00.0,44,15486,10,Promoter,12:53.0,10,139494,Na
00:00.0,00:00.0,44,19615,5,Detractor,56:22.0,10,140710,gg
00:00.0,00:00.0,44,20073,10,Promoter,05:24.0,10,126642,.
00:00.0,00:00.0,44,20073,10,Promoter,57:22.0,10,140727,.
00:00.0,00:00.0,44,20247,6,Detractor,02:50.0,10,137691,gg
00:00.0,00:00.0,44,17056,1,Detractor,28:14.0,10,112514,pricing 
00:00.0,00:00.0,44,20073,10,Promoter,07:07.0,10,138127,.
00:00.0,00:00.0,44,20073,10,Promoter,23:12.0,10,127101,.
00:00.0,00:00.0,44,20073,10,Promoter,22:20.0,10,128940,.
00:00.0,00:00.0,44,17233,8,Passive,23:37.0,10,127432,pricing
00:00.0,00:00.0,44,15567,10,Promoter,29:45.0,10,112981,gg
00:00.0,00:00.0,44,17056,6,Detractor,20:56.0,10,141613,price
00:00.0,00:00.0,44,20073,10,Promoter,18:58.0,10,128017,.
00:00.0,00:00.0,44,17233,7,Passive,36:55.0,10,141628,fyi
00:00.0,00:00.0,44,20073,10,Promoter,37:59.0,10,129676,.
00:00.0,00:00.0,44,15379,5,Detractor,04:24.0,10,113032,NA
00:00.0,00:00.0,44,15486,10,Promoter,29:27.0,10,128503,Na
00:00.0,00:00.0,44,11684,7,Passive,02:59.0,10,128505,so far so good
00:00.0,00:00.0,44,17286,5,Detractor,33:38.0,10,128939,yyqk
00:00.0,00:00.0,44,17233,6,Detractor,14:56.0,10,139665,pricing
00:00.0,00:00.0,44,19980,9,Promoter,05:27.0,10,129387,.
00:00.0,00:00.0,44,19860,10,Promoter,38:28.0,10,128971,.
00:00.0,00:00.0,44,17233,6,Detractor,59:04.0,10,130326,poijt system is not good
00:00.0,00:00.0,44,15379,5,Detractor,43:34.0,10,114218,NA
00:00.0,00:00.0,44,15917,6,Detractor,09:29.0,10,129404,ggs
00:00.0,00:00.0,44,16258,10,Promoter,44:02.0,10,114554,hhh
00:00.0,00:00.0,44,11684,10,Promoter,28:07.0,10,114571,So far So good 
00:00.0,00:00.0,44,20464,5,Detractor,21:52.0,10,129653,yy
00:00.0,00:00.0,44,15912,2,Detractor,56:52.0,10,114653,the survey pops up way too often
00:00.0,00:00.0,44,16322,9,Promoter,33:48.0,10,129685,.
00:00.0,00:00.0,44,19980,9,Promoter,57:30.0,10,142663,0
00:00.0,00:00.0,44,16323,8,Passive,34:24.0,10,142904,.
00:00.0,00:00.0,44,17233,5,Detractor,23:06.0,10,140967,fyi
00:00.0,00:00.0,44,15912,7,Passive,32:55.0,10,140986,na
00:00.0,00:00.0,44,15658,9,Promoter,00:46.0,10,142932,.
00:00.0,00:00.0,44,19741,9,Promoter,38:50.0,10,141001,0
00:00.0,00:00.0,44,19515,2,Detractor,51:23.0,10,115389,price
00:00.0,00:00.0,44,15777,6,Detractor,49:20.0,10,131186,yu
00:00.0,00:00.0,44,15379,5,Detractor,40:12.0,10,115922,NA
00:00.0,00:00.0,44,17241,5,Detractor,10:28.0,10,143795,hh
00:00.0,00:00.0,44,20747,6,Detractor,30:13.0,10,133027,products 
00:00.0,00:00.0,44,15486,10,Promoter,57:41.0,10,143782,Na
00:00.0,00:00.0,44,20555,9,Promoter,24:21.0,10,131976,.
00:00.0,00:00.0,44,15777,7,Passive,58:54.0,10,144503,pricing 
00:00.0,00:00.0,44,19263,9,Promoter,32:52.0,10,117061,.
00:00.0,00:00.0,44,21684,9,Promoter,45:22.0,10,142771,.
00:00.0,00:00.0,44,16258,5,Detractor,34:51.0,10,117094,pricing and products 
00:00.0,00:00.0,44,16783,9,Promoter,41:07.0,10,132361,.
00:00.0,00:00.0,44,15486,10,Promoter,41:04.0,10,133026,Na
00:00.0,00:00.0,44,20073,10,Promoter,56:44.0,10,134906,.
00:00.0,00:00.0,44,21063,9,Promoter,34:06.0,10,135013,na
00:00.0,00:00.0,44,14206,1,Detractor,19:45.0,10,117411,.
00:00.0,00:00.0,44,15371,9,Promoter,39:17.0,10,117443,.
00:00.0,00:00.0,44,15912,9,Promoter,04:43.0,10,117462,.
00:00.0,00:00.0,44,17233,8,Passive,02:44.0,10,117829,pricing
00:00.0,00:00.0,44,15831,5,Detractor,41:26.0,10,117880,uh bbh
00:00.0,00:00.0,44,20464,5,Detractor,31:39.0,10,146237,product 
00:00.0,00:00.0,44,18019,9,Promoter,05:51.0,10,118815,.
00:00.0,00:00.0,44,17233,6,Detractor,59:11.0,10,118915,price
00:00.0,00:00.0,44,15305,5,Detractor,08:39.0,10,143775,price
00:00.0,00:00.0,44,20073,10,Promoter,52:18.0,10,120569,.
00:00.0,00:00.0,44,15486,10,Promoter,32:04.0,10,136736,Na
00:00.0,00:00.0,44,15917,8,Passive,40:50.0,10,121173,gg
00:00.0,00:00.0,44,17979,10,Promoter,12:12.0,10,144077,good
00:00.0,00:00.0,44,19454,9,Promoter,31:57.0,10,138611,0
00:00.0,00:00.0,44,17233,8,Passive,45:24.0,10,121270,pricing
00:00.0,00:00.0,44,14235,8,Passive,53:20.0,10,137870,0
00:00.0,00:00.0,44,15486,10,Promoter,13:39.0,10,147761,Different prices 
00:00.0,00:00.0,44,15486,10,Promoter,37:37.0,10,138613,Na
00:00.0,00:00.0,44,15486,10,Promoter,24:52.0,10,121305,Different prices 
00:00.0,00:00.0,44,15379,5,Detractor,12:28.0,10,121306,NA
00:00.0,00:00.0,44,15379,5,Detractor,03:11.0,10,138140,na
00:00.0,00:00.0,44,14207,7,Passive,40:28.0,10,139854,na
00:00.0,00:00.0,44,20073,10,Promoter,38:48.0,10,123110,.
00:00.0,00:00.0,44,20073,10,Promoter,15:19.0,10,141397,.
00:00.0,00:00.0,44,15486,10,Promoter,16:03.0,10,149413,Different prices from app to invoice 
00:00.0,00:00.0,44,22134,8,Passive,11:48.0,10,150252,na
00:00.0,00:00.0,44,17979,10,Promoter,43:41.0,10,145849,good
00:00.0,00:00.0,44,15586,5,Detractor,16:55.0,10,123145,hgg
00:00.0,00:00.0,44,19860,10,Promoter,00:19.0,10,141683,0
00:00.0,00:00.0,44,19980,9,Promoter,07:31.0,10,146113,.
00:00.0,00:00.0,44,15486,10,Promoter,38:08.0,10,142053,Na
00:00.0,00:00.0,44,17979,10,Promoter,13:58.0,10,146232,g
00:00.0,00:00.0,44,21322,8,Passive,38:55.0,10,146649,na
00:00.0,00:00.0,44,15379,5,Detractor,18:45.0,10,142033,NA
00:00.0,00:00.0,44,15486,10,Promoter,19:17.0,10,126036,Na
00:00.0,00:00.0,44,15379,5,Detractor,30:34.0,10,126053,N/A
00:00.0,00:00.0,44,15775,6,Detractor,52:52.0,10,142940,pricing 
00:00.0,00:00.0,44,20073,10,Promoter,07:12.0,10,141039,.
00:00.0,00:00.0,44,20073,10,Promoter,26:13.0,10,143391,.
00:00.0,00:00.0,11,2055,9,Promoter,55:40.0,12,6709,Buena APP
00:00.0,00:00.0,11,151,8,Passive,42:52.0,12,7077,pir que varios pedido nunaca me an llegado o tengo que andar precionando para que me lleguen 
00:00.0,00:00.0,11,157,9,Promoter,57:23.0,12,6081,es dibamica la aplicacio. lastima del prevents que venia 
00:00.0,00:00.0,11,1823,10,Promoter,38:45.0,12,6048,practico 
00:00.0,00:00.0,11,268,10,Promoter,28:04.0,12,7260,por las promos
00:00.0,00:00.0,11,4940,10,Promoter,17:53.0,12,7509,buen servicio 
00:00.0,00:00.0,11,4879,10,Promoter,57:07.0,12,7559,excelente app para negocio!!
00:00.0,00:00.0,11,5206,8,Passive,22:02.0,12,6628,Porque es mi primer pedido 
00:00.0,00:00.0,11,477,10,Promoter,54:46.0,12,6537,buenos precios y buen servicio
00:00.0,00:00.0,11,811,8,Passive,51:30.0,12,7761,faltan mas variedad
00:00.0,00:00.0,11,1846,10,Promoter,44:21.0,12,7633,si
00:00.0,00:00.0,11,477,10,Promoter,49:19.0,12,18335,calidad
00:00.0,00:00.0,11,3963,8,Passive,59:08.0,12,18428,falta servicio 
00:00.0,00:00.0,11,4940,9,Promoter,48:28.0,12,18578,buena
00:00.0,00:00.0,11,2771,10,Promoter,42:02.0,12,25294,por que es facil de usar 
00:00.0,00:00.0,11,470,10,Promoter,17:44.0,12,25493,ok
00:00.0,00:00.0,11,2771,10,Promoter,55:30.0,12,28560,facil de usar 
00:00.0,00:00.0,11,875,8,Passive,07:15.0,12,219452,test
00:00.0,00:00.0,11,601,10,Promoter,21:54.0,12,6595,buen servicio y precio
00:00.0,00:00.0,76,6435,10,Promoter,29:44.0,12,17488,excelente ??
00:00.0,00:00.0,76,5687,10,Promoter,48:55.0,12,17558,Muy buenos precios y excelente servicio
00:00.0,00:00.0,76,5457,10,Promoter,28:12.0,12,17561,muy facil del usar
00:00.0,00:00.0,76,5325,10,Promoter,00:00.0,12,17640,. 
00:00.0,00:00.0,76,5687,10,Promoter,59:59.0,12,18523,Muy buenos precios y muy buen servicio
00:00.0,00:00.0,76,5843,9,Promoter,02:34.0,12,18524,buen servicio
00:00.0,00:00.0,76,6292,10,Promoter,08:21.0,12,18542,muy buena aplicacion
00:00.0,00:00.0,76,5651,10,Promoter,47:58.0,12,18559,es buena
00:00.0,00:00.0,76,5664,10,Promoter,44:02.0,12,17981,Muy practico
00:00.0,00:00.0,76,6273,5,Detractor,26:42.0,12,18642,nomas
00:00.0,00:00.0,76,5766,8,Passive,14:08.0,12,18269,se traba un poco en algun momento
00:00.0,00:00.0,76,5845,10,Promoter,58:13.0,12,18098,comodidad 
00:00.0,00:00.0,76,5328,8,Passive,19:18.0,12,18200,facil uso
00:00.0,00:00.0,76,6435,10,Promoter,53:27.0,12,18516,muy bueno 
00:00.0,00:00.0,76,7285,10,Promoter,58:24.0,12,18941,facil y rapido
00:00.0,00:00.0,76,5331,10,Promoter,03:41.0,12,18562,si
00:00.0,00:00.0,76,5834,8,Passive,03:54.0,12,19191,es buena la app pero un poco lenta en mostrar las imagenes y productos 
00:00.0,00:00.0,76,7225,10,Promoter,23:52.0,12,19242,facil de usar 
00:00.0,00:00.0,76,6950,10,Promoter,20:52.0,12,18982,Exelente servicio
00:00.0,00:00.0,76,6579,10,Promoter,51:08.0,12,18686,puedo ver precios y imagen al instante 
00:00.0,00:00.0,76,7231,10,Promoter,28:54.0,12,18964,por su buen servicio
00:00.0,00:00.0,76,5806,10,Promoter,12:49.0,12,19044,siempre me llega lo que cargo
00:00.0,00:00.0,76,6328,10,Promoter,50:10.0,12,19069,excelente servicio 
00:00.0,00:00.0,76,5846,9,Promoter,47:42.0,12,18781,buenos precios 
00:00.0,00:00.0,76,5328,10,Promoter,16:25.0,12,19326,esta facil y rapido
00:00.0,00:00.0,76,7901,10,Promoter,16:39.0,12,22368,muy completo y las imagenes dan mas orientación 
00:00.0,00:00.0,76,5805,10,Promoter,20:12.0,12,22538,si
00:00.0,00:00.0,76,7341,10,Promoter,40:56.0,12,23679,buen servicio
00:00.0,00:00.0,76,7991,10,Promoter,10:12.0,12,23023,muy práctico 
00:00.0,00:00.0,76,7978,10,Promoter,00:13.0,12,23106,Es bueno
00:00.0,00:00.0,76,7900,10,Promoter,01:23.0,12,26507,buen servicio
00:00.0,00:00.0,76,7900,10,Promoter,30:58.0,12,23617,buen servicio
00:00.0,00:00.0,76,7900,10,Promoter,21:03.0,12,25052,me gusto 
00:00.0,00:00.0,76,8572,9,Promoter,49:45.0,12,27630,nomas
00:00.0,00:00.0,76,7903,10,Promoter,09:55.0,12,22995,Es muy practica 
00:00.0,00:00.0,44,20073,10,Promoter,22:00.0,10,126468,.
00:00.0,00:00.0,44,19980,9,Promoter,52:46.0,10,126568,.
00:00.0,00:00.0,44,15379,5,Detractor,24:00.0,10,141373,NA
00:00.0,00:00.0,44,15379,5,Detractor,23:47.0,10,128476,NA
00:00.0,00:00.0,44,17233,8,Passive,17:28.0,10,147253,price
00:00.0,00:00.0,44,15379,5,Detractor,05:14.0,10,143455,NA
00:00.0,00:00.0,44,15567,7,Passive,19:04.0,10,141984,pricing 
00:00.0,00:00.0,44,15379,5,Detractor,26:04.0,10,148306,NA
00:00.0,00:00.0,44,17233,8,Passive,14:17.0,10,148640,price
00:00.0,00:00.0,44,19860,9,Promoter,56:44.0,10,144773,.
00:00.0,00:00.0,44,20073,10,Promoter,03:49.0,10,130398,.
00:00.0,00:00.0,44,19860,9,Promoter,21:16.0,10,145097,.
00:00.0,00:00.0,44,15486,10,Promoter,57:19.0,10,156500,Na
00:00.0,00:00.0,44,19454,9,Promoter,28:36.0,10,130780,.
00:00.0,00:00.0,44,11686,7,Passive,58:31.0,10,143118,na
00:00.0,00:00.0,44,17233,8,Passive,18:31.0,10,144784,pricing
00:00.0,00:00.0,44,20073,10,Promoter,11:15.0,10,144866,.
00:00.0,00:00.0,44,20555,9,Promoter,50:11.0,10,144056,0
00:00.0,00:00.0,44,15379,5,Detractor,04:20.0,10,131633,NA
00:00.0,00:00.0,44,14025,7,Passive,28:37.0,10,146501,na
00:00.0,00:00.0,44,15486,10,Promoter,52:03.0,10,155129,Na
00:00.0,00:00.0,44,14235,6,Detractor,26:58.0,10,144515,search bar option very slow
00:00.0,00:00.0,44,11686,8,Passive,35:21.0,10,144615,na
00:00.0,00:00.0,44,15658,9,Promoter,25:08.0,10,146935,0
00:00.0,00:00.0,44,15587,10,Promoter,00:48.0,10,155597,.
00:00.0,00:00.0,44,15379,5,Detractor,26:27.0,10,147335,NA
00:00.0,00:00.0,44,20073,10,Promoter,57:29.0,10,147352,.
00:00.0,00:00.0,44,20073,10,Promoter,09:20.0,10,145559,.
00:00.0,00:00.0,44,21808,9,Promoter,17:41.0,10,147769,0
00:00.0,00:00.0,44,18019,9,Promoter,50:55.0,10,147801,0
00:00.0,00:00.0,44,20073,10,Promoter,40:32.0,10,133037,.
00:00.0,00:00.0,44,13126,8,Passive,57:25.0,10,151478,na
00:00.0,00:00.0,44,15486,10,Promoter,18:58.0,10,146245,Different prices 
00:00.0,00:00.0,44,20073,10,Promoter,58:59.0,10,146263,.
00:00.0,00:00.0,44,17979,10,Promoter,26:04.0,10,151731,hood
00:00.0,00:00.0,44,17979,10,Promoter,24:41.0,10,156472,g
00:00.0,00:00.0,44,15777,5,Detractor,24:18.0,10,146438,0
00:00.0,00:00.0,44,15379,5,Detractor,55:11.0,10,145551,NA
00:00.0,00:00.0,44,20073,10,Promoter,48:34.0,10,135327,.
00:00.0,00:00.0,44,20464,5,Detractor,25:33.0,10,152046,sg
00:00.0,00:00.0,44,17233,7,Passive,56:29.0,10,150762,product listing
00:00.0,00:00.0,44,15379,5,Detractor,53:07.0,10,135727,NA
00:00.0,00:00.0,44,17979,10,Promoter,28:26.0,10,147723,good
00:00.0,00:00.0,44,15486,10,Promoter,29:32.0,10,157340,NA
00:00.0,00:00.0,44,19454,9,Promoter,31:26.0,10,136114,.
00:00.0,00:00.0,44,15681,9,Promoter,19:43.0,10,153520,.
00:00.0,00:00.0,44,15580,4,Detractor,20:55.0,10,153569,ooo
00:00.0,00:00.0,44,11684,5,Detractor,31:39.0,10,151730,very slow and some Items not on the list
00:00.0,00:00.0,44,15681,9,Promoter,28:43.0,10,138050,.
00:00.0,00:00.0,44,14207,7,Passive,44:31.0,10,149161,na
00:00.0,00:00.0,44,20685,10,Promoter,17:15.0,10,163605,none
00:00.0,00:00.0,44,17233,2,Detractor,41:55.0,10,138571,pricing 
00:00.0,00:00.0,44,15486,10,Promoter,25:06.0,10,153971,Na
00:00.0,00:00.0,44,17979,10,Promoter,19:32.0,10,154422,g
00:00.0,00:00.0,44,15379,5,Detractor,02:11.0,10,139754,NA
00:00.0,00:00.0,44,15379,5,Detractor,50:00.0,10,160209,NA
00:00.0,00:00.0,44,15379,5,Detractor,26:33.0,10,160348,na
00:00.0,00:00.0,44,17979,10,Promoter,59:36.0,10,166813,h
00:00.0,00:00.0,44,17838,9,Promoter,13:07.0,10,140675,.
00:00.0,00:00.0,44,17979,10,Promoter,29:16.0,10,153970,good
00:00.0,00:00.0,44,13131,6,Detractor,13:37.0,10,170789,none
00:00.0,00:00.0,44,15379,5,Detractor,28:06.0,10,141011,NA
00:00.0,00:00.0,44,17979,10,Promoter,48:15.0,10,150797,g
00:00.0,00:00.0,44,21541,9,Promoter,11:08.0,10,154319,.
00:00.0,00:00.0,44,15567,4,Detractor,36:41.0,10,151450,ll
00:00.0,00:00.0,44,22017,9,Promoter,47:20.0,10,151976,.
00:00.0,00:00.0,44,15486,10,Promoter,30:02.0,10,151750,Na
00:00.0,00:00.0,44,20073,5,Detractor,45:18.0,10,158681,na
00:00.0,00:00.0,44,15379,5,Detractor,49:40.0,10,166702,NA
00:00.0,00:00.0,44,17233,6,Detractor,51:58.0,10,152144,improve listing
00:00.0,00:00.0,44,21759,9,Promoter,23:37.0,10,152435,.
00:00.0,00:00.0,44,21455,8,Passive,37:04.0,10,152236,na
00:00.0,00:00.0,44,15379,5,Detractor,56:40.0,10,155623,NA
00:00.0,00:00.0,44,21455,8,Passive,25:55.0,10,153380,na
00:00.0,00:00.0,44,20747,6,Detractor,12:45.0,10,161559,ooo
00:00.0,00:00.0,44,15379,5,Detractor,22:06.0,10,157846,NA
00:00.0,00:00.0,44,19980,9,Promoter,19:35.0,10,144051,.
00:00.0,00:00.0,44,14207,8,Passive,28:12.0,10,165233,na
00:00.0,00:00.0,44,15567,5,Detractor,19:19.0,10,196076,ttt
00:00.0,00:00.0,44,15379,5,Detractor,10:19.0,10,183973,na
00:00.0,00:00.0,44,15379,5,Detractor,40:44.0,10,185579,NA
00:00.0,00:00.0,44,15486,10,Promoter,59:09.0,10,179839,Na
00:00.0,00:00.0,44,17979,10,Promoter,56:43.0,10,197186,good
00:00.0,00:00.0,44,15587,10,Promoter,44:23.0,10,157894,10
00:00.0,00:00.0,44,15379,5,Detractor,36:31.0,10,161578,NA
00:00.0,00:00.0,44,15379,5,Detractor,44:03.0,10,180862,NA
00:00.0,00:00.0,44,21759,9,Promoter,55:05.0,10,151772,.
00:00.0,00:00.0,44,15379,5,Detractor,52:11.0,10,151958,NA
00:00.0,00:00.0,44,17979,10,Promoter,28:13.0,10,183887,good
00:00.0,00:00.0,44,15486,10,Promoter,43:51.0,10,173458,Na
00:00.0,00:00.0,44,20464,4,Detractor,25:26.0,10,160970,hhh
00:00.0,00:00.0,44,15379,5,Detractor,43:00.0,10,190571,NA
00:00.0,00:00.0,44,15379,5,Detractor,42:52.0,10,181129,NA
00:00.0,00:00.0,44,15379,5,Detractor,42:36.0,10,153594,na
00:00.0,00:00.0,44,17056,8,Passive,22:39.0,10,154330,pricing 
00:00.0,00:00.0,44,15379,5,Detractor,12:57.0,10,195182,NA
00:00.0,00:00.0,44,15486,10,Promoter,27:32.0,10,178308,Ns
00:00.0,00:00.0,44,15379,5,Detractor,54:29.0,10,181859,NA
00:00.0,00:00.0,44,21759,9,Promoter,47:19.0,10,156784,.
00:00.0,00:00.0,44,20395,6,Detractor,14:52.0,10,157020,33
00:00.0,00:00.0,44,19741,9,Promoter,39:13.0,10,158606,.
00:00.0,00:00.0,44,19938,9,Promoter,53:07.0,10,163271,.
00:00.0,00:00.0,44,15379,6,Detractor,27:10.0,10,165944,NA
00:00.0,00:00.0,44,15775,5,Detractor,18:45.0,10,179845,ttt
00:00.0,00:00.0,44,15379,5,Detractor,59:09.0,10,183662,NA
00:00.0,00:00.0,44,4164,10,Promoter,41:30.0,10,4730,Satisfied 
00:00.0,00:00.0,44,3969,5,Detractor,48:40.0,10,4909,fair
00:00.0,00:00.0,44,4224,5,Detractor,31:43.0,10,5009,Fair
00:00.0,00:00.0,44,4224,9,Promoter,05:29.0,10,5309,Good
00:00.0,00:00.0,44,4226,8,Passive,30:00.0,10,9946,Good app but uses too much data
00:00.0,00:00.0,44,5601,5,Detractor,14:19.0,10,10582,good
00:00.0,00:00.0,44,5601,10,Promoter,24:54.0,10,11843,good
00:00.0,00:00.0,44,5721,10,Promoter,42:23.0,10,13372,nice shopping app
00:00.0,00:00.0,44,5700,9,Promoter,29:14.0,10,14733,goof app
00:00.0,00:00.0,44,7183,9,Promoter,05:56.0,10,19013,Useful
00:00.0,00:00.0,44,15379,9,Promoter,33:28.0,10,82628,some products are not available 
00:00.0,00:00.0,44,11684,3,Detractor,40:24.0,10,83364,Always deliver items not ordered
00:00.0,00:00.0,44,15379,10,Promoter,27:58.0,10,84457,.
00:00.0,00:00.0,44,15305,5,Detractor,24:13.0,10,86365,products not available 
00:00.0,00:00.0,44,15666,10,Promoter,30:22.0,10,86722,NA
00:00.0,00:00.0,44,14514,5,Detractor,58:39.0,10,88980,a few items to be added to the list
00:00.0,00:00.0,44,15486,10,Promoter,29:08.0,10,89248,N/A
00:00.0,00:00.0,44,17007,7,Passive,53:11.0,10,89898,As above 
00:00.0,00:00.0,44,15775,10,Promoter,55:35.0,10,90816,s
00:00.0,00:00.0,44,16548,10,Promoter,44:34.0,10,91295,very convenient app
00:00.0,00:00.0,44,15779,10,Promoter,22:55.0,10,93006,Na
00:00.0,00:00.0,44,17780,9,Promoter,02:31.0,10,94803,na
00:00.0,00:00.0,44,15655,10,Promoter,45:26.0,10,95128,na
00:00.0,00:00.0,44,17007,5,Detractor,16:58.0,10,96968,Product list 
00:00.0,00:00.0,44,15590,9,Promoter,56:53.0,10,96975,na
00:00.0,00:00.0,44,15681,9,Promoter,42:52.0,10,96986,na
00:00.0,00:00.0,44,15779,9,Promoter,27:32.0,10,97836,na
00:00.0,00:00.0,44,16783,9,Promoter,12:20.0,10,98990,na
00:00.0,00:00.0,44,16927,10,Promoter,43:02.0,10,99658,na
00:00.0,00:00.0,44,12283,3,Detractor,56:38.0,10,101230,slow and doesnt stock all products and incorrect product descriptions t 
00:00.0,00:00.0,44,15661,9,Promoter,50:17.0,10,101612,n
00:00.0,00:00.0,44,15379,5,Detractor,14:34.0,10,107814,NA
00:00.0,00:00.0,44,17233,8,Passive,10:21.0,10,108275,pricing
00:00.0,00:00.0,44,15379,6,Detractor,28:53.0,10,108475,NA
00:00.0,00:00.0,44,15917,10,Promoter,57:12.0,10,108782,h
00:00.0,00:00.0,44,15379,3,Detractor,34:42.0,10,108843,N/A
00:00.0,00:00.0,44,15501,9,Promoter,58:18.0,10,109036,m
00:00.0,00:00.0,44,16322,9,Promoter,44:18.0,10,109429,.
00:00.0,00:00.0,44,15379,5,Detractor,47:00.0,10,111633,NA
00:00.0,00:00.0,44,17979,10,Promoter,31:22.0,10,112980,good
00:00.0,00:00.0,44,15649,10,Promoter,52:58.0,10,113455,yy
00:00.0,00:00.0,44,14644,9,Promoter,49:55.0,10,113787,Happy
00:00.0,00:00.0,44,16367,9,Promoter,19:07.0,10,114609,.
00:00.0,00:00.0,44,14206,1,Detractor,32:08.0,10,116213,ITS A PITY I HAVE TO DO THIS EVERYTIME I GET ON THIS APP. RIDICULOUS
00:00.0,00:00.0,44,17979,10,Promoter,44:30.0,10,116381,g
00:00.0,00:00.0,44,11684,10,Promoter,37:59.0,10,118310,Good 
00:00.0,00:00.0,44,15486,10,Promoter,25:08.0,10,121150,Na
00:00.0,00:00.0,44,19860,9,Promoter,45:42.0,10,121175,.
00:00.0,00:00.0,44,15379,7,Passive,48:51.0,10,123565,NA
00:00.0,00:00.0,44,15486,10,Promoter,01:15.0,10,123933,Na
00:00.0,00:00.0,44,20073,10,Promoter,18:02.0,10,125130,.
00:00.0,00:00.0,44,15586,5,Detractor,31:17.0,10,125137,hha
00:00.0,00:00.0,44,20073,10,Promoter,25:28.0,10,126030,.
00:00.0,00:00.0,44,15486,10,Promoter,52:49.0,10,127102,Na
00:00.0,00:00.0,44,20073,10,Promoter,29:38.0,10,127459,.
00:00.0,00:00.0,44,19454,9,Promoter,18:07.0,10,128252,.
00:00.0,00:00.0,44,16665,7,Passive,02:53.0,10,128931,prices 
00:00.0,00:00.0,44,20747,6,Detractor,29:38.0,10,128956,products 
00:00.0,00:00.0,44,15379,5,Detractor,54:21.0,10,128963,NA
00:00.0,00:00.0,44,11684,1,Detractor,09:07.0,10,129699,"review pop up on every item is irritating, rather add it at the end of the shopping "
00:00.0,00:00.0,44,20073,10,Promoter,53:29.0,10,130060,.
00:00.0,00:00.0,44,17233,5,Detractor,07:13.0,10,134404,price 
00:00.0,00:00.0,44,15831,7,Passive,05:11.0,10,135297,cigarettes and pricing
00:00.0,00:00.0,44,20073,10,Promoter,39:48.0,10,136176,.
00:00.0,00:00.0,44,15486,10,Promoter,38:38.0,10,136194,Na
